,Unnamed: 0,floor_num,total_area,kitchen_area,rooms_count,living_area,is_apartments,total_floor,district,hood,metro_name,metro_transport_type,metro_time,price
4675,4675,3,150.0,16.0,3.0,103.0,,13,ЦАО,р-н Пресненский,Баррикадная,walk,9,130000000
4676,4676,7,92.0,11.0,3.0,50.0,f,22,ЮАО,р-н Бирюлево Восточное,Царицыно,transport,6,18890000
4677,4677,16,36.9,13.0,1.0,11.6,,29,ЮВАО,р-н Печатники,Печатники,walk,12,16699000
4678,4678,1,600.0,0.0,6.0,0.0,f,4,СЗАО,р-н Покровское-Стрешнево,Стрешнево,transport,8,349000000
4679,4679,33,187.0,30.0,5.0,150.0,f,41,ЗАО,р-н Раменки,Кутузовская,walk,19,105000000
4680,4680,20,59.1,0.0,2.0,22.0,f,27,СЗАО,р-н Покровское-Стрешнево,Трикотажная,walk,6,21640850
4681,4681,2,19.9,0.0,0.0,0.0,f,33,ЮАО,р-н Нагатино-Садовники,Нагатинская,transport,5,9339507
4682,4682,22,17.2,0.0,0.0,9.2,f,32,ЮВАО,р-н Печатники,Кожуховская,walk,6,8700000
4683,4683,2,74.41,30.4,3.0,27.4,f,16,ВАО,р-н Преображенское,Преображенская площадь,walk,7,30845885
4684,4684,6,88.2,8.0,4.0,65.9,f,6,ЦАО,р-н Хамовники,Фрунзенская,walk,10,34400000
4685,4685,29,137.9,6.3,5.0,56.8,f,43,СЗАО,р-н Хорошево-Мневники,Звенигородская,walk,6,101869488
4686,4686,2,46.0,0.0,2.0,38.0,t,21,САО,р-н Хорошевский,Зорге,walk,10,23500000
4687,4687,3,37.2,0.0,0.0,0.0,t,4,ВАО,р-н Соколиная гора,Измайлово,walk,10,10000000
4688,4688,5,180.0,25.0,4.0,126.0,,7,ЦАО,р-н Хамовники,Киевская,walk,11,330000000
4689,4689,10,43.4,15.0,1.0,0.0,,12,НАО (Новомосковский),м. Коммунарка,Коммунарка,transport,7,11888000
4690,4690,8,26.7,5.3,0.0,14.1,,14,НАО (Новомосковский),м. Ольховая,Ольховая,transport,15,6400000
4691,4691,2,35.8,6.3,0.0,20.4,t,23,СВАО,р-н Отрадное,Владыкино,walk,3,8490435
4692,4692,2,208.0,0.0,6.0,0.0,f,14,ЗАО,р-н Раменки,Минская,transport,5,128900000
4693,4693,1,330.0,16.0,6.0,150.0,f,3,ЗАО,р-н Очаково-Матвеевское,Давыдково,walk,16,150000000
4694,4694,7,129.4,0.0,3.0,0.0,f,11,ЦАО,р-н Пресненский,Белорусская,walk,10,144320000
4695,4695,7,19.65,0.0,0.0,7.6,f,25,ЮАО,р-н Нагатино-Садовники,Нагатинская,walk,6,14043555
4696,4696,2,152.2,0.0,3.0,0.0,,8,ЦАО,р-н Хамовники,Спортивная,walk,6,155000000
4697,4697,11,36.8,9.7,1.0,19.3,f,16,ЦАО,р-н Таганский,Площадь Ильича,walk,7,14899000
4698,4698,5,69.74,15.5,3.0,0.0,t,15,ЮАО,р-н Даниловский,Тульская,walk,15,26904506
4699,4699,18,42.9,15.9,1.0,13.4,f,29,САО,р-н Аэропорт,Красный Балтиец,walk,4,21870420
4700,4700,5,95.6,6.4,3.0,59.3,f,7,ЦАО,р-н Пресненский,Улица 1905 года,walk,14,82230000
4701,4701,17,152.4,0.0,4.0,93.2,f,18,ЗАО,р-н Дорогомилово,Москва-Сити,walk,19,162520646
4702,4702,6,168.82,8.5,4.0,0.0,f,7,ЦАО,р-н Замоскворечье,Третьяковская,walk,3,675280000
4703,4703,17,87.3,0.0,4.0,60.7,f,34,ЮАО,р-н Нагорный,Нагорная,walk,8,32257350
4704,4704,7,20.99,0.0,0.0,0.0,f,25,ЮВАО,р-н Люблино,Перерва,walk,16,5711379
4705,4705,20,223.0,18.0,6.0,205.0,f,20,ЮЗАО,р-н Ломоносовский,Университет,walk,19,85300000
4706,4706,8,29.2,5.0,1.0,14.3,f,16,СЗАО,р-н Хорошево-Мневники,Мнёвники,walk,18,15180000
4707,4707,2,160.8,12.0,5.0,0.0,f,5,ЦАО,р-н Пресненский,Пушкинская,walk,9,211194969
4708,4708,15,23.8,0.0,0.0,0.0,f,33,ЗАО,р-н Очаково-Матвеевское,Давыдково,transport,5,9823251
4709,4709,3,89.5,12.0,4.0,50.0,,42,ЗАО,р-н Филевский парк,Фили,walk,6,52000000
4710,4710,3,58.54,22.5,2.0,31.0,,15,ЦАО,р-н Пресненский,Улица 1905 года,walk,7,61000000
4711,4711,2,451.0,15.2,6.0,188.3,f,6,СЗАО,р-н Покровское-Стрешнево,Стрешнево,transport,6,180000000
4712,4712,11,333.7,20.0,6.0,204.0,,11,ЦАО,р-н Хамовники,Парк Культуры,walk,12,615220129
4713,4713,19,107.3,5.7,4.0,70.9,f,52,ЗАО,р-н Раменки,Раменки,walk,19,44325063
4714,4714,10,150.0,0.0,4.0,0.0,f,18,ЗАО,р-н Дорогомилово,Москва-Сити,walk,16,150000000
4715,4715,15,23.0,5.3,0.0,8.7,f,18,НАО (Новомосковский),м. Коммунарка,Коммунарка,walk,13,7073092
4716,4716,4,46.0,6.0,2.0,30.0,,12,САО,р-н Савеловский,Савёловская,walk,12,17200000
4717,4717,3,103.0,10.0,3.0,60.0,,7,ЦАО,р-н Замоскворечье,Новокузнецкая,walk,16,140000000
4718,4718,13,273.0,27.0,6.0,220.0,t,13,ЗАО,р-н Раменки,Ломоносовский проспект,transport,5,343421385
4719,4719,4,36.0,10.0,1.0,0.0,f,22,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,4,11400000
4720,4720,43,162.2,7.0,5.0,68.9,f,43,СЗАО,р-н Хорошево-Мневники,Звенигородская,walk,6,98069364
4721,4721,8,73.1,13.8,3.0,41.2,f,25,ВАО,р-н Метрогородок,Бульвар Рокоссовского,walk,12,21930000
4722,4722,5,30.0,4.5,0.0,17.3,f,19,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,10,7772460
4723,4723,13,19.6,5.1,0.0,14.5,,17,ЮЗАО,р-н Южное Бутово,Бульвар Дмитрия Донского,transport,10,6300000
4724,4724,5,66.2,10.0,2.0,0.0,t,7,ЦАО,р-н Арбат,Арбатская,walk,6,77826250
4725,4725,6,271.7,25.0,5.0,220.0,,7,ЦАО,р-н Хамовники,Смоленская,walk,8,294000000
4726,4726,18,602.8,40.0,6.0,510.0,f,20,ЦАО,р-н Якиманка,Октябрьская,walk,9,550943399
4727,4727,8,83.5,11.0,3.0,46.7,f,13,НАО (Новомосковский),м. Ольховая,Ольховая,transport,17,22745000
4728,4728,11,71.1,18.3,3.0,0.0,f,32,ЮВАО,р-н Рязанский,Стахановская,walk,6,20883065
4729,4729,9,23.54,3.3,0.0,13.3,f,23,САО,р-н Западное Дегунино,Селигерская,walk,8,9934091
4730,4730,5,33.3,6.9,1.0,0.0,f,8,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,8,9587070
4731,4731,8,180.7,0.0,4.0,0.0,f,8,ЦАО,р-н Арбат,Смоленская,walk,9,266294737
4732,4732,5,131.0,11.2,6.0,88.4,,7,ЮВАО,р-н Южнопортовый,Дубровка,walk,11,35000000
4733,4733,22,65.7,16.2,3.0,43.2,t,28,СЗАО,р-н Хорошево-Мневники,Полежаевская,walk,20,27548010
4734,4734,6,410.1,40.4,5.0,0.0,,18,ЮЗАО,р-н Ломоносовский,Профсоюзная,walk,12,174000000
4735,4735,2,74.0,8.5,3.0,52.0,f,5,ЮЗАО,р-н Котловка,Нагорная,walk,10,21000000
4736,4736,30,84.6,31.3,4.0,34.7,f,30,САО,р-н Западное Дегунино,Селигерская,walk,11,34040319
4737,4737,11,212.0,0.0,4.0,0.0,f,24,ЦАО,р-н Пресненский,Улица 1905 года,walk,17,107500000
4738,4738,7,28.7,3.7,0.0,19.0,f,23,ЮАО,р-н Чертаново Центральное,Пражская,transport,6,10659868
4739,4739,3,235.0,0.0,5.0,0.0,f,9,ЦАО,р-н Хамовники,Парк Культуры,walk,10,377000000
4740,4740,7,40.0,12.0,1.0,20.0,f,28,СЗАО,р-н Покровское-Стрешнево,Трикотажная,walk,5,18400000
4741,4741,9,33.5,9.1,1.0,11.6,f,16,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,14,7409731
4742,4742,5,304.1,0.0,5.0,0.0,t,7,ЦАО,р-н Якиманка,Новокузнецкая,walk,11,526775535
4743,4743,2,162.0,15.0,4.0,0.0,f,7,ЦАО,р-н Арбат,Арбатская,walk,9,265500000
4744,4744,9,165.9,22.0,4.0,110.0,,18,ЦАО,р-н Пресненский,Улица 1905 года,walk,11,179056604
4745,4745,25,216.3,0.0,5.0,0.0,t,25,СЗАО,р-н Покровское-Стрешнево,Трикотажная,transport,4,72000000
4746,4746,3,31.47,0.0,0.0,10.9,t,26,ЦАО,р-н Пресненский,Белорусская,walk,10,27781716
4747,4747,16,56.0,9.0,2.0,30.0,,22,ЮЗАО,р-н Черемушки,Новые Черёмушки,walk,14,18250000
4748,4748,11,64.6,9.2,3.0,44.2,,12,ЮАО,р-н Нагорный,Нагорная,walk,12,17900000
4749,4749,8,81.0,20.0,1.0,44.0,f,12,ЦАО,р-н Хамовники,Спортивная,walk,6,98000000
4750,4750,10,192.1,10.0,5.0,117.0,,22,ЗАО,р-н Тропарево-Никулино,Тропарёво,walk,16,85400000
4751,4751,7,455.0,25.0,6.0,350.0,f,7,ЦАО,р-н Хамовники,Киевская,walk,15,909056609
4752,4752,3,19.2,0.0,0.0,14.0,f,5,ЗАО,р-н Солнцево,Говорово,walk,9,7200000
4753,4753,16,44.12,12.9,1.0,0.0,t,16,ЮАО,р-н Даниловский,Тульская,walk,15,22760273
4754,4754,4,179.17,0.0,4.0,0.0,f,11,ЗАО,р-н Дорогомилово,Парк Победы,walk,5,259796500
4755,4755,21,41.1,18.8,1.0,12.3,,33,СВАО,р-н Отрадное,Владыкино,walk,11,13700000
4756,4756,4,49.5,0.0,1.0,29.2,f,8,ЮЗАО,р-н Гагаринский,Ленинский проспект,walk,14,37500000
4757,4757,12,230.0,30.0,4.0,0.0,,12,ЦАО,р-н Мещанский,Трубная,walk,4,445000000
4758,4758,3,231.0,0.0,6.0,0.0,f,12,ЗАО,р-н Раменки,Ломоносовский проспект,transport,5,225127500
4759,4759,16,34.2,6.0,0.0,23.0,f,36,СЗАО,р-н Хорошево-Мневники,Шелепиха,transport,5,17500000
4760,4760,2,31.0,0.0,1.0,0.0,f,6,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,12,8160000
4761,4761,3,28.4,0.0,0.0,12.7,f,17,НАО (Новомосковский),м. Боровское шоссе,Боровское шоссе,transport,8,8350256
4762,4762,3,130.0,10.0,3.0,0.0,,9,ЦАО,р-н Хамовники,Киевская,walk,12,175500000
4763,4763,9,19.9,0.0,0.0,0.0,f,17,ЮЗАО,р-н Южное Бутово,Щербинка,walk,18,6102783
4764,4764,8,105.76,0.0,4.0,0.0,f,75,ЮАО,р-н Донской,Площадь Гагарина,walk,9,50850148
4765,4765,5,75.0,10.0,3.0,47.0,f,14,СВАО,р-н Марфино,Фонвизинская,walk,11,28000000
4766,4766,14,112.8,0.0,4.0,0.0,f,18,ЮАО,р-н Донской,Ленинский проспект,walk,7,106155484
4767,4767,12,39.8,0.0,1.0,34.8,t,13,ЮАО,р-н Даниловский,Тульская,walk,8,25145601
4768,4768,9,39.0,8.0,1.0,20.0,f,14,САО,р-н Коптево,Коптево,walk,9,10700000
4769,4769,15,32.89,4.9,1.0,20.5,f,17,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,14,7645297
4770,4770,2,207.0,20.0,6.0,0.0,,5,ЦАО,р-н Красносельский,Тургеневская,walk,4,99000000
4771,4771,5,370.0,44.0,6.0,152.0,f,6,ЗАО,р-н Раменки,Минская,walk,10,407000000
4772,4772,8,71.2,21.2,2.0,31.1,,9,СЗАО,р-н Покровское-Стрешнево,Спартак,walk,6,26800000
4773,4773,2,38.3,7.3,1.0,18.8,f,17,ЗАО,р-н Солнцево,Говорово,walk,13,10500000
4774,4774,7,220.0,18.0,6.0,130.0,f,8,ЮЗАО,р-н Южное Бутово,Бунинская аллея,walk,13,59700000
4775,4775,14,212.0,0.0,6.0,140.0,f,27,ЗАО,р-н Раменки,Аминьевская,walk,5,95400000
4776,4776,8,104.1,29.1,2.0,0.0,t,9,ЦАО,р-н Тверской,Маяковская,walk,1,154588500
4777,4777,5,30.0,6.0,1.0,15.0,,5,ВАО,р-н Перово,Перово,walk,14,9900000
4778,4778,6,64.7,18.6,4.0,33.4,f,16,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,7,13890314
4779,4779,12,70.0,9.2,3.0,45.0,f,12,ЮЗАО,р-н Зюзино,Зюзино,walk,11,15500000
4780,4780,3,99.9,0.0,3.0,0.0,,15,ЦАО,р-н Хамовники,Спортивная,walk,8,160000000
4781,4781,1,45.8,5.9,2.0,27.2,,9,ЮЗАО,р-н Теплый Стан,Тёплый Стан,walk,12,12500000
4782,4782,7,66.3,16.1,4.0,28.5,f,18,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,9,15704757
4783,4783,17,21.8,0.0,0.0,0.0,f,17,НАО (Новомосковский),м. Щербинка,Щербинка,walk,12,7073435
4784,4784,11,60.5,20.0,2.0,25.0,,15,ЗАО,р-н Кунцево,Павшино,transport,10,16400000
4785,4785,13,78.9,0.0,4.0,59.2,f,26,СВАО,р-н Останкинский,ВДНХ,walk,18,34163700
4786,4786,9,79.0,8.0,3.0,53.0,,12,ЮАО,р-н Даниловский,Технопарк,transport,6,26400000
4787,4787,3,37.9,15.2,1.0,13.5,f,11,ЦАО,р-н Басманный,Электрозаводская,walk,16,21996802
4788,4788,11,41.2,7.0,0.0,25.0,t,19,ЦАО,р-н Красносельский,Красные ворота,walk,7,32548000
4789,4789,6,317.0,0.0,5.0,0.0,t,7,ЦАО,р-н Якиманка,Новокузнецкая,walk,11,529085417
4790,4790,4,398.4,20.0,6.0,0.0,f,6,ЦАО,р-н Хамовники,Кропоткинская,walk,6,582150248
4791,4791,13,22.39,4.0,0.0,12.6,f,21,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,13,5807080
4792,4792,12,26.0,0.0,0.0,0.0,t,21,ЮВАО,р-н Нижегородский,Калитники,walk,11,8765032
4793,4793,5,223.0,31.0,5.0,121.5,f,28,ЮЗАО,р-н Ломоносовский,Профсоюзная,walk,12,75000000
4794,4794,40,43.8,15.3,1.0,13.7,,41,ЦАО,р-н Пресненский,Шелепиха,walk,4,20600000
4795,4795,15,37.26,8.7,2.0,20.6,t,21,САО,р-н Хорошевский,Полежаевская,walk,17,15950000
4796,4796,2,21.7,1.0,0.0,14.5,t,23,СВАО,р-н Отрадное,Владыкино,walk,3,6302701
4797,4797,3,118.71,18.0,3.0,70.2,,11,ЦАО,р-н Хамовники,Спортивная,walk,6,126890000
4798,4798,27,30.0,10.0,0.0,15.0,,51,ЦАО,р-н Пресненский,Москва-Сити,walk,10,14500000
4799,4799,12,38.0,9.5,1.0,0.0,f,18,ЮАО,р-н Бирюлево Восточное,Царицыно,transport,6,12100000
4800,4800,15,27.0,5.0,0.0,13.0,f,29,ЗАО,р-н Очаково-Матвеевское,Аминьевская,walk,7,16950000
4801,4801,6,208.9,16.6,4.0,106.2,t,6,ЦАО,р-н Хамовники,Спортивная,walk,13,724167927
4802,4802,2,48.4,0.0,1.0,17.3,f,23,СВАО,р-н Ростокино,Ботанический сад,walk,11,24496800
4803,4803,1,56.6,20.7,2.0,21.0,f,9,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,14,11200000
4804,4804,12,20.5,10.0,1.0,5.5,t,22,ЗАО,р-н Тропарево-Никулино,Юго-Западная,walk,16,9200000
4805,4805,5,80.0,8.0,3.0,58.0,f,6,ЦАО,р-н Пресненский,Арбатская,walk,6,75000000
4806,4806,9,50.0,8.0,2.0,30.0,f,9,ЦАО,р-н Хамовники,Спортивная,walk,7,30000000
4807,4807,3,49.5,17.1,2.0,27.4,f,17,НАО (Новомосковский),м. Корниловская,Корниловская,transport,8,11598840
4808,4808,9,216.3,20.0,5.0,0.0,,22,САО,р-н Хорошевский,Аэропорт,walk,10,197000000
4809,4809,3,256.5,0.0,6.0,0.0,f,3,ТАО (Троицкий),м. Крёкшино,Крёкшино,transport,10,29700000
4810,4810,13,78.0,8.4,3.0,0.0,,14,ЮЗАО,р-н Теплый Стан,Тёплый Стан,transport,5,26700000
4811,4811,7,422.34,55.0,6.0,160.0,f,7,ЦАО,р-н Арбат,Баррикадная,walk,9,120000000
4812,4812,3,18.9,2.0,1.0,11.9,t,3,ЦАО,р-н Басманный,Электрозаводская,walk,8,5570000
4813,4813,5,23.5,0.0,0.0,0.0,t,17,СВАО,р-н Останкинский,Ботанический сад,walk,13,7354330
4814,4814,9,30.0,6.0,1.0,16.0,,9,ВАО,р-н Богородское,Преображенская площадь,walk,16,12500000
4815,4815,6,20.7,5.7,0.0,8.7,t,16,НАО (Новомосковский),м. Румянцево,Румянцево,walk,12,7287871
4816,4816,11,229.0,20.0,5.0,0.0,,11,ЦАО,р-н Хамовники,Спортивная,walk,6,572500000
4817,4817,5,25.4,4.2,0.0,11.4,f,14,НАО (Новомосковский),м. Кедровая,Кедровая,walk,7,7358380
4818,4818,1,25.91,4.0,0.0,12.7,f,8,НАО (Новомосковский),м. Рассказовка,Рассказовка,transport,19,6548099
4819,4819,14,185.0,12.0,5.0,0.0,f,16,САО,р-н Аэропорт,Петровский Парк,walk,3,87000000
4820,4820,16,60.7,12.0,2.0,0.0,,17,НАО (Новомосковский),м. Коммунарка,Коммунарка,transport,7,13150000
4821,4821,4,117.0,0.0,5.0,0.0,f,8,ЦАО,р-н Пресненский,Маяковская,walk,5,61000000
4822,4822,2,113.4,10.9,5.0,68.1,f,16,СЗАО,р-н Митино,Пятницкое шоссе,walk,9,29990000
4823,4823,1,23.43,4.5,0.0,10.2,f,5,НАО (Новомосковский),м. Рассказовка,Рассказовка,transport,20,5729149
4824,4824,29,107.1,32.4,4.0,55.0,f,52,ЮАО,р-н Москворечье-Сабурово,Борисово,transport,6,36563618
4825,4825,2,33.56,0.0,1.0,0.0,f,7,ТАО (Троицкий),м. Рассказовка,Рассказовка,transport,21,5772320
4826,4826,1,221.42,45.9,3.0,61.7,f,7,ЗАО,м. Опалиха,Опалиха,transport,11,130482806
4827,4827,9,69.5,0.0,1.0,0.0,t,17,ЗАО,р-н Филевский парк,Филёвский парк,walk,12,39128500
4828,4828,8,55.7,8.0,2.0,35.0,f,9,ЦАО,р-н Тверской,Белорусская,walk,5,40000000
